beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
Royale 90,McMullen & Sons (Mac's),Pale Ale - English,3.8,0,Tastes like all the other McMullens!,The Plough,,,United Kingdom,51.6869,-0.0369608,2.75,26/05/2016 23:13,https://untappd.com/c/315752808,https://untappd.com/beer/1540795,https://untappd.com/brewery/843,England,Hertford,Hertfordshire,,,,315752808,1540795,843,https://untappd.s3.amazonaws.com/photo/2016_05_26/e8bf91802e46c7a4de6ab6c67bc08a73_raw.jpg,3.13,3.53,,1,0
Gose To Hollywood,To Øl,Sour - Gose - Fruited,3.8,17,"This smells incredible; apricot, peach, funk. Crazy smooth moutfeel and amazing lasting foam. Lovely",Mother Kelly's Bottle Shop and Tap Room,London,Greater London,United Kingdom,51.5284,-0.0558427,4.75,05/06/2016 00:01,https://untappd.com/c/319861170,https://untappd.com/beer/1147659,https://untappd.com/brewery/2241,Denmark,Copenhagen,Region Hovedstaden,,,,319861170,1147659,2241,https://untappd.s3.amazonaws.com/photo/2016_06_04/6750466ab829e2bdcf5da221be18bbcc_raw.jpg,3.69,3.69,,2,0
Maltby Street Mild,Southwark Brewing Co,English Mild Ale,3.8,0,,Southwark Brewing Co.,London,Greater London,United Kingdom,51.5007,-0.077039,2.75,10/06/2016 17:21,https://untappd.com/c/321701825,https://untappd.com/beer/1553742,https://untappd.com/brewery/157329,England,Southwark,London,,,,321701825,1553742,157329,https://untappd.s3.amazonaws.com/photo/2016_06_10/46f74121c3c91227c0cdac2033610858_raw.jpg,3.19,3.49,,0,0
Revival,Moor Beer Company,English Bitter,3.8,0,,Alexandra Palace,London,Greater London,United Kingdom,51.5941,-0.130712,4.5,19/06/2016 20:48,https://untappd.com/c/325813513,https://untappd.com/beer/77940,https://untappd.com/brewery/8386,England,Bristol,City of Bristol,,,,325813513,77940,8386,https://untappd.s3.amazonaws.com/photo/2016_06_19/44a6fe33f5a9946310a6bdf90c974c7b_raw.jpg,3.54,3.54,,1,0
Wandle,Sambrook's Brewery,English Bitter,3.8,0,Nice,The Mossy Well (Wetherspoon),,,United Kingdom,51.5908,-0.1417,3.75,01/07/2016 23:59,https://untappd.com/c/330303121,https://untappd.com/beer/46422,https://untappd.com/brewery/8500,England,Battersea,Greater London,,,,330303121,46422,8500,https://untappd.s3.amazonaws.com/photo/2016_07_01/15df7dd68be1b7c11046d4166de52e09_raw.jpg,3.27,3.28,,1,0
LIVE Dead Pony Club,BrewDog,Pale Ale - American,3.8,40,,BrewDog Camden,London,Greater London,United Kingdom,51.5383,-0.140923,3.75,31/07/2016 03:58,https://untappd.com/c/342754029,https://untappd.com/beer/1662394,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,342754029,1662394,241,https://untappd.s3.amazonaws.com/photo/2016_07_31/7b03dfd1a7d54094613a9c646ce341c3_raw.jpg,3.71,3.71,,1,0
Boleyn Bitter,Tap East,English Bitter,3.8,0,,Tap East,Stratford,Greater London,United Kingdom,51.5441,-0.00881276,3,27/08/2016 08:49,https://untappd.com/c/353301710,https://untappd.com/beer/1700072,https://untappd.com/brewery/18912,England,London Borough of Newham,England,,,,353301710,1700072,18912,https://untappd.s3.amazonaws.com/photo/2016_08_27/c658d72c89352265a8bc22f8679e6b74_raw.jpg,3.32,3.53,,0,0
Nova Foresta,Vibrant Forest Brewery,English Bitter,3.8,0,"Big foamy head. Hoppy, bitter",Turnford,Broxbourne,Hertfordshire,United Kingdom,51.7283,-0.0245209,3.25,04/09/2016 14:30,https://untappd.com/c/356649254,https://untappd.com/beer/678948,https://untappd.com/brewery/22837,England,Lymington,Hampshire,,,,356649254,678948,22837,https://untappd.s3.amazonaws.com/photo/2016_09_04/8ce0739edc45109e89528a08d37d4b65_raw.jpg,3.28,3.44,,0,0
Sunny Dayz,ALDI Stores UK,Golden Ale,3.8,0,Got worse as it warmed.  flavourly.com/LUCAS676V - get a new/second account and get 10 beers for £10! Feel free to use the link,High Halstow,,,United Kingdom,51.4487,0.560946,2.75,26/09/2016 09:01,https://untappd.com/c/364897986,https://untappd.com/beer/1513825,https://untappd.com/brewery/24518,England,Atherstone,Warwickshire,,,,364897986,1513825,24518,https://untappd.s3.amazonaws.com/photo/2016_09_26/259031d4f2322f855d0b1e200d8591cc_raw.jpg,3.12,3.17,,0,0
Loxhill Biscuit,The Crafty Brewing Co.,Golden Ale,3.8,0,,,,,,,,3.25,06/10/2016 21:19,https://untappd.com/c/368151467,https://untappd.com/beer/856238,https://untappd.com/brewery/178308,England,Dunsfold,Surrey,,,,368151467,856238,178308,https://untappd.s3.amazonaws.com/photo/2016_10_06/96810209fbaac466badcc961f23399bc_raw.jpg,3.31,3.38,,1,0
Kozel Černý / Dark,Pivovar Velké Popovice,Lager - Dark,3.8,14,,,,,,,,3.75,01/06/2017 21:37,https://untappd.com/c/459765841,https://untappd.com/beer/70150,https://untappd.com/brewery/135600,Czech Republic,Velké Popovice,Střední Čechy,"smooth,dark",salavat,Bottle,459765841,70150,135600,https://untappd.s3.amazonaws.com/photo/2017_06_02/8e32c036f0f2238a871731dde1531c37_raw.jpg,3.3,3.3,,0,0
Golden Ale,Cervecería Tulum,Golden Ale,3.8,0,"Filled just above the bottle shoulder and, sure enough, it was fizzy. Bottle conditioned and a decent ale",,,,,,,3.5,03/07/2017 12:57,https://untappd.com/c/473131124,https://untappd.com/beer/1514561,https://untappd.com/brewery/145933,Mexico,Cancun,Quintana Roo,carbonated,Chedraui,Bottle,473131124,1514561,145933,https://untappd.s3.amazonaws.com/photo/2017_07_03/338394bb25d8e86d499977a970322096_raw.jpg,2.91,3.12,,0,0
Rogers' Beer,Little Creatures Brewing,Red Ale - American Amber / Red,3.8,24,,,,,,,,3.5,10/08/2017 10:48,https://untappd.com/c/489042814,https://untappd.com/beer/29627,https://untappd.com/brewery/2560,Australia,Fremantle,Western Australia,,Little Creatures Brewery,Draft,489042814,29627,2560,https://untappd.s3.amazonaws.com/photo/2017_08_09/f9583420cb945db5cc603f335c4bd0de_raw.jpg,3.4,3.4,,0,0
Rink's Anniversary Pilsner,Rinkuškiai,Pilsner - Czech,3.8,0,"Nothing new here, but nicely done.",Bakı / Baku / Баку (Bakı),,Bakı,Azərbaycan,40.3848,49.8292,3.5,16/09/2017 23:24,https://untappd.com/c/504504603,https://untappd.com/beer/2295404,https://untappd.com/brewery/11051,Lithuania,Biržų k,Biržų r.,,,Bottle,504504603,2295404,11051,https://untappd.s3.amazonaws.com/photo/2017_09_16/a9ab6a708e2b7c01b661d9434636c247_raw.jpg,3.12,3.29,,1,0
Krušovice Černé,Heineken Česká Republika,Lager - Dark,3.8,19,First beer in Kiev.,,,,,,,3.5,31/12/2017 10:16,https://untappd.com/c/545849786,https://untappd.com/beer/23586,https://untappd.com/brewery/9774,Czech Republic,Krušovice,Střední Čechy,malty,Київ / Киев / Kyiv (Київ),Bottle,545849786,23586,9774,https://untappd.s3.amazonaws.com/photo/2017_12_31/2c644107ea8019239e8d1a1fa2cfc62e_raw.jpg,3.16,3.16,,0,0
Pilsneris,Rinkuškiai,Pilsner - Other,3.8,0,Decent pils,Hazi Aslanov,Bakı,Baki,Azərbaycan,40.3754,49.9312,3.5,02/05/2018 22:25,https://untappd.com/c/592777319,https://untappd.com/beer/1752408,https://untappd.com/brewery/11051,Lithuania,Biržų k,Biržų r.,,Albali Market,Bottle,592777319,1752408,11051,https://untappd.s3.amazonaws.com/photos/2018_05_02/6d02f356c30c3e50aa0773b9364be0b5_raw.jpg,2.85,3.47,,2,0
1381,Wantsum Brewery,IPA - Session / India Session Ale,3.8,0,,,,,,,,3.25,02/07/2018 11:15,https://untappd.com/c/619333907,https://untappd.com/beer/163946,https://untappd.com/brewery/14199,England,St Nicholas-at-Wade,Kent,,,Cask,619333907,163946,14199,https://untappd.s3.amazonaws.com/photos/2018_07_02/da659a146170464438d7071cea7fb6a4_raw.jpg,3.41,3.47,,1,0
Dead Pony Club,BrewDog,IPA - Session / India Session Ale,3.8,35,,Winchmore Hill,London,Greater London,United Kingdom,51.633,-0.101397,3.75,10/09/2018 09:59,https://untappd.com/c/650270220,https://untappd.com/beer/164769,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"floral,fruity,hoppy",,Draft,650270220,164769,241,https://untappd.s3.amazonaws.com/photos/2018_09_10/39218d6d23a8429626f390c5f7a1cf6d_raw.jpg,3.57,3.57,,0,0
Good Harvest,Goody Ales,English Bitter,3.8,0,Great! Had a real zing to it from the green hops and a solid malt base providing a little sweetness for balance.,The Flippin' Frog,Rochester,Kent,United Kingdom,51.3836,0.512728,4,06/10/2018 09:19,https://untappd.com/c/660296341,https://untappd.com/beer/527942,https://untappd.com/brewery/33717,England,Herne,Kent,,The Flippin' Frog,Cask,660296341,527942,33717,https://untappd.s3.amazonaws.com/photos/2018_10_06/84952cd5546ae53103b8de64e80a6396_raw.jpg,3.52,3.63,,2,1
The Green Mild,Brew Buddies,English Mild Ale,3.8,0,A very murky poor but tasted fine. A bit of dark malt but not getting any significant hop vibes.,The Bitter End Bar,Bromley,Greater London,United Kingdom,51.3966,0.0242224,3,14/10/2018 10:09,https://untappd.com/c/663850313,https://untappd.com/beer/2302173,https://untappd.com/brewery/214885,England,Swanley Village,Kent,"malty,smooth",The Bitter End Bar,Cask,663850313,2302173,214885,https://untappd.s3.amazonaws.com/photos/2018_10_14/1ca1b08a2bff3ba2e86f5afb287fc6bb_raw.jpg,3.53,3.62,,1,0
Barnsley Bitter,Stancill Brewery,English Bitter,3.8,0,,CASK Pub and Kitchen,Pimlico,Greater London,United Kingdom,51.4911,-0.137465,3.5,05/11/2018 16:04,https://untappd.com/c/672525032,https://untappd.com/beer/589447,https://untappd.com/brewery/109856,England,Sheffield,South Yorkshire,"malty,smooth",CASK Pub and Kitchen,Cask,672525032,589447,109856,https://untappd.s3.amazonaws.com/photos/2018_11_05/802e0654f771909caca32590fa0c8ee1_raw.jpg,3.4,3.45,,1,0
Shropshire Gold,Salopian Brewery,English Bitter,3.8,0,Not very memorable.,,,,,,,3,19/11/2018 16:44,https://untappd.com/c/677858251,https://untappd.com/beer/50519,https://untappd.com/brewery/1096,England,Shrewsbury,Shropshire,light,,Bottle,677858251,50519,1096,https://untappd.s3.amazonaws.com/photos/2018_11_19/ef9270fd2021ceb9b66cf97940a2fbea_raw.jpg,3.48,3.49,,1,0
Magus,The Durham Brewery,Pale Ale - English,3.8,25,A bit of citrus but pretty boring.,,,,,,,2.5,19/11/2018 22:53,https://untappd.com/c/677933712,https://untappd.com/beer/32716,https://untappd.com/brewery/7099,England,Bowburn,County Durham,light,,Bottle,677933712,32716,7099,https://untappd.s3.amazonaws.com/photos/2018_11_19/c6e5de0699dca233fe9aea1b6d5047c0_raw.jpg,3.41,3.45,,1,0
Daily Bread,Abbeydale Brewery,English Bitter,3.8,0,"Not that much going on here, especially following a crazy sour. Probably a generous 3.5.",,,,,,,3.5,26/02/2019 23:21,https://untappd.com/c/717310484,https://untappd.com/beer/10878,https://untappd.com/brewery/2766,England,Sheffield,South Yorkshire,"light,smooth",Devonshire Cat,Cask,717310484,10878,2766,https://untappd.s3.amazonaws.com/photos/2019_02_26/e8a5d9f9cf6c996a5c5ae907fe6c1033_raw.jpg,3.39,3.42,,1,0
Ember Inns Pale Ale,Black Sheep,Pale Ale - English,3.8,0,"Loads of spice and onion on my palate when I tried this, so need to try it again. Seemed ok.",Black Horse,Wembley,Greater London,United Kingdom,51.5604,-0.329343,3.25,03/03/2019 08:33,https://untappd.com/c/719296086,https://untappd.com/beer/1482230,https://untappd.com/brewery/134,England,Masham,North Yorkshire,,Black Horse,Cask,719296086,1482230,134,https://untappd.s3.amazonaws.com/photos/2019_03_03/b5d3cbb6c25a0fa8302a27461836b95d_raw.jpg,3.16,3.21,,1,0
Prophecy,Bath Ales,Pale Ale - American,3.8,0,That lingering bitterness that I don’t particularly like.,Ightham,,,United Kingdom,51.2987,0.283328,2.75,09/06/2019 19:17,https://untappd.com/c/761275577,https://untappd.com/beer/446706,https://untappd.com/brewery/1464,England,Bristol,City of Bristol,hoppy,,Cask,761275577,446706,1464,https://untappd.s3.amazonaws.com/photos/2019_06_09/f548513ce0b61dd917b9fac0d28b4494_raw.jpg,3.43,3.45,,0,0
Martello,Hop Fuzz Brewery,Pale Ale - American,3.8,0,A local tells me that it wasn’t in great condition. It did seem a little flat.,,,,,,,3,13/08/2019 09:25,https://untappd.com/c/791051780,https://untappd.com/beer/286515,https://untappd.com/brewery/27668,England,"West Hythe, Hythe",Kent,,,Draft,791051780,286515,27668,https://untappd.s3.amazonaws.com/photos/2019_08_13/22ae4e3f5dd2d2f3c38794858e478db6_raw.jpg,3.45,3.56,,0,0
Über Brew,Old Dairy Brewery,Pale Ale - English,3.8,0,Bit of a strange one. Really liked it at first but didn’t enjoy the dry/bitter finish as it warmed.,,,,,,,2.5,13/08/2019 20:53,https://untappd.com/c/791162481,https://untappd.com/beer/2053934,https://untappd.com/brewery/14200,England,Tenterden,Kent,"hoppy,bitter",,,791162481,2053934,14200,https://untappd.s3.amazonaws.com/photos/2019_08_13/0b837b75c5a26bc59a3b1da4f5efdea0_raw.jpg,3.56,3.58,,1,0
Pinnacle,Hillside Brewery,Pale Ale - English,3.8,0,Hmmm something not quite right with this?,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,2.75,23/10/2019 08:13,https://untappd.com/c/820657703,https://untappd.com/beer/706271,https://untappd.com/brewery/124331,England,Longhope,Gloucestershire,,,Bottle,820657703,706271,124331,https://untappd.s3.amazonaws.com/photos/2019_10_23/614d332dabded0cbc1f6a7754982c0d2_raw.jpg,3.33,3.46,,0,0
Dead Pony Club,BrewDog,IPA - Session / India Session Ale,3.8,35,A reliably good beer.,Top Secret Comedy,London,Greater London,United Kingdom,51.5154,-0.123202,4,03/12/2019 23:42,https://untappd.com/c/837211742,https://untappd.com/beer/164769,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"floral,hoppy",Top Secret Comedy,Bottle,837211742,164769,241,https://untappd.s3.amazonaws.com/photos/2019_12_03/d1f9d08ac32a72efbe2b4b27fe40e92b_raw.jpg,3.57,3.57,,0,0
Itchen m'Baubles,Itchen Valley Brewery,English Bitter,3.8,0,I remember a nice fruitiness to this.,,,,,,,3.75,08/02/2020 18:48,https://untappd.com/c/864277729,https://untappd.com/beer/1839827,https://untappd.com/brewery/4932,England,New Alresford,Hampshire,citrus,The Wash House,Cask,864277729,1839827,4932,https://untappd.s3.amazonaws.com/photos/2020_02_08/20ca8040ee06e808e8c4efcb29adf670_raw.jpg,3.35,3.53,,1,0
Snakecatcher Bitter,Brockenhurst Brewery,English Bitter,3.8,0,Just a lovely English bitter.,,,,,,,4,09/02/2020 18:59,https://untappd.com/c/864966350,https://untappd.com/beer/2456562,https://untappd.com/brewery/362253,England,Lyndhurst,Hampshire,malty,The Snake Catcher,Cask,864966350,2456562,362253,https://untappd.s3.amazonaws.com/photos/2020_02_09/27b9d16bca51bfeebde46268ad4aae15_raw.jpg,3.42,3.63,,0,0
Firkin Good,Goody Ales,Golden Ale,3.8,0,,,,,,,,3.25,13/02/2020 16:05,https://untappd.com/c/865870137,https://untappd.com/beer/2491572,https://untappd.com/brewery/33717,England,Herne,Kent,,,Cask,865870137,2491572,33717,https://untappd.s3.amazonaws.com/photos/2020_02_13/46b682acb96ca05d9f5a5cc44dfe74c9_raw.jpg,3.59,3.66,,1,0
GK House Ale,Greene King House Brewery,English Bitter,3.9,0,,15 Queen Street,Maidenhead,Berkshire,United Kingdom,51.5223,-0.720116,4,29/07/2014 23:20,https://untappd.com/c/103246366,https://untappd.com/beer/461458,https://untappd.com/brewery/431711,England,,,,,,103246366,461458,431711,,3.14,3.16,,0,0
Rush And A Push,The Waen Brewery,English Bitter,3.9,0,"Draft, easy to drink",Bohemia Bar,North Finchley,Greater London,United Kingdom,51.6153,-0.176607,3.5,24/12/2014 17:43,https://untappd.com/c/140139226,https://untappd.com/beer/218532,https://untappd.com/brewery/11035,Wales,Llanidloes,Powys,,,,140139226,218532,11035,https://untappd.s3.amazonaws.com/photo/2014_12_24/46ad80280cac5fc14bb4a5add9bb3ef6_raw.jpg,3.03,3.58,,0,0
Cwrw Harp Inn Ale,Big Bog Brewing Company,English Bitter,3.9,32,,,,,,,,3.75,14/05/2015 23:21,https://untappd.com/c/182268325,https://untappd.com/beer/1160983,https://untappd.com/brewery/22591,England,Liverpool,Merseyside,,,,182268325,1160983,22591,https://untappd.s3.amazonaws.com/photo/2015_05_14/859a8f37c96670f2b824db176bbcde1d_raw.jpg,3.36,3.64,,0,0
Bo-Chi Lychee Pale Ale,London Brewing Co,Wheat Beer - American Pale Wheat,3.9,0,,Bohemia Bar,North Finchley,Greater London,United Kingdom,51.6153,-0.176607,4.75,27/06/2015 22:01,https://untappd.com/c/197434552,https://untappd.com/beer/1059542,https://untappd.com/brewery/17845,England,North Finchley,Greater London,,,,197434552,1059542,17845,https://untappd.s3.amazonaws.com/photo/2015_06_27/83350c5727348aecf07b28109acb77ce_raw.jpg,3.89,3.65,,1,0
Highrise,London Brewing Co,Pale Ale - English,3.9,0,,Bohemia Bar,North Finchley,Greater London,United Kingdom,51.6153,-0.176607,3.75,15/08/2015 19:09,https://untappd.com/c/214702688,https://untappd.com/beer/256116,https://untappd.com/brewery/17845,England,North Finchley,Greater London,,,,214702688,256116,17845,https://untappd.s3.amazonaws.com/photo/2015_08_15/2b5a9912e16d1853296dd3421da50a70_raw.jpg,3.5,3.61,,1,0
Pilsener,Brew Wharf,Pilsner - Other,3.9,0,Bit watery but ok,Brew Wharf,London,Greater London,United Kingdom,51.5057,-0.0916555,3.25,21/10/2015 22:25,https://untappd.com/c/237397411,https://untappd.com/beer/1283124,https://untappd.com/brewery/11457,England,London Borough of Southwark,London,,,,237397411,1283124,11457,https://untappd.s3.amazonaws.com/photo/2015_10_21/c526d52ff90063d0a8a190206a8d89bf_raw.jpg,2.91,3.6,,1,0
One Inch Punch,Tiny Rebel Brewing Co,IPA - Session / India Session Ale,3.9,30,,The Ranelagh,Bounds Green,Greater London,United Kingdom,51.6087,-0.12729,3.75,31/10/2015 19:32,https://untappd.com/c/240750003,https://untappd.com/beer/631983,https://untappd.com/brewery/16039,Wales,Newport Docks,Newport,,,,240750003,631983,16039,https://untappd.s3.amazonaws.com/photo/2015_10_31/d4286188fdba15fda1c83937864ff062_raw.jpg,3.64,3.64,,0,0
Golden Arrow,Double Top Brewery,Golden Ale,3.9,0,,The Strugglers Inn,Lincoln,Lincolnshire,United Kingdom,53.2362,-0.542471,3.25,06/02/2016 20:00,https://untappd.com/c/274431321,https://untappd.com/beer/141132,https://untappd.com/brewery/25460,England,Worksop,Nottinghamshire,,,,274431321,141132,25460,https://untappd.s3.amazonaws.com/photo/2016_02_06/e6f92754868eda6a78ea85d36c331282_raw.jpg,3.38,3.53,,0,0
Island Hopping,Swannay Brewery,Pale Ale - International,3.9,0,Uninspiring,Turnford,Broxbourne,Hertfordshire,United Kingdom,51.7283,-0.0245209,2.75,24/03/2016 00:52,https://untappd.com/c/291220106,https://untappd.com/beer/27459,https://untappd.com/brewery/3017,Scotland,Orkney,Highlands and Islands,,,,291220106,27459,3017,https://untappd.s3.amazonaws.com/photo/2016_03_24/f529fee1bcb50adb3131f4f9c25ed458_raw.jpg,3.41,3.42,,0,0
Summer Ale,Fuller's Brewery,Golden Ale,3.9,0,Nice biscuit flavour,Lee Valley White Water Centre,Waltham Cross,Hertfordshire,United Kingdom,51.6889,-0.0173356,4,29/05/2016 14:20,https://untappd.com/c/317224915,https://untappd.com/beer/2657,https://untappd.com/brewery/3296,England,London,Greater London,,,,317224915,2657,3296,https://untappd.s3.amazonaws.com/photo/2016_05_29/fec441137013c9a020d571c6faaa94e7_raw.jpg,3.13,3.17,,2,0
Ringmaster,Magic Rock Brewing,Pale Ale - American,3.9,0,"Great aroma and nicely done, but slightly too bitter on the finish for me",Mother Kelly's Bottle Shop and Tap Room,London,Greater London,United Kingdom,51.5284,-0.0558427,3.25,05/06/2016 00:16,https://untappd.com/c/319875256,https://untappd.com/beer/499796,https://untappd.com/brewery/13156,England,Huddersfield,West Yorkshire,,,,319875256,499796,13156,https://untappd.s3.amazonaws.com/photo/2016_06_04/b41fcd631108cf740704564135057309_raw.jpg,3.51,3.52,,0,0
The Wife of Bath's Ale,The Canterbury Ales,Golden Ale,3.9,0,"Cask, the Three Mariners pub in Hythe. Good citrus on this one",,,,,,,3.75,07/08/2016 19:36,https://untappd.com/c/345865189,https://untappd.com/beer/64589,https://untappd.com/brewery/13866,England,Canterbury,Kent,,,,345865189,64589,13866,https://untappd.s3.amazonaws.com/photo/2016_08_07/0f022b16112550feec5b1b0e25be9fb7_raw.jpg,3.39,3.49,,0,0
Scaramanga Extra Pale,Gun Brewery,Gluten-Free,3.9,0,Cask,The Cellars Alehouse,Maidstone,Kent,United Kingdom,51.2726,0.514871,3.5,03/10/2016 20:12,https://untappd.com/c/367513333,https://untappd.com/beer/1147198,https://untappd.com/brewery/201780,England,Heathfield,East Sussex,,,,367513333,1147198,201780,https://untappd.s3.amazonaws.com/photo/2016_10_03/aaa9a80075a198da16cddfbb643330f9_raw.jpg,3.45,3.47,,0,0
Tecate Light,Cervecería Cuauhtémoc Moctezuma S.A. de C.V.,Lager - American Light,3.9,7,3.9% abv,My Paradise Beach Club,,,México,20.8532,-86.8725,2.25,25/06/2017 19:16,https://untappd.com/c/470097942,https://untappd.com/beer/6841,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo León,light,,Bottle,470097942,6841,360,https://untappd.s3.amazonaws.com/photo/2017_06_26/587e8588cce21b333fee660034dd9fb2_raw.jpg,2.59,2.59,,0,0
Ich Bin Sauer (Sour) Beervana '17,Tuatara Brewery,Sour - Berliner Weisse,3.9,0,,,,,,,,3.5,14/08/2017 22:29,https://untappd.com/c/491327439,https://untappd.com/beer/2236055,https://untappd.com/brewery/2349,New Zealand,Paraparaumu,Wellington,,Beervana 2017,Draft,491327439,2236055,2349,https://untappd.s3.amazonaws.com/photo/2017_08_14/abc6ff591c17acb563a7943d057ebbae_raw.jpg,3.53,3.61,,1,0
